season,team_abbreviation,team_city,player_name,pts,reb,ast,stl,blk,game_id,pts_per_game,reb_per_game,ast_per_game,team
2003,DEN,Denver,Carmelo Anthony,1785.0,531.0,238.0,102.0,41.0,87,20.517241379310345,6.103448275862069,2.735632183908046,丹佛金塊
2003,DEN,Denver,Chris Andersen,244.0,303.0,37.0,34.0,116.0,79,3.088607594936709,3.8354430379746836,0.46835443037974683,丹佛金塊
2003,DEN,Denver,Earl Boykins,906.0,155.0,314.0,56.0,4.0,87,10.413793103448276,1.7816091954022988,3.6091954022988504,丹佛金塊
2003,DEN,Denver,Francisco Elson,221.0,204.0,32.0,37.0,40.0,81,2.728395061728395,2.5185185185185186,0.3950617283950617,丹佛金塊
2003,DEN,Denver,Jeff Trepagnier,25.0,15.0,4.0,3.0,0.0,15,1.6666666666666667,1.0,0.26666666666666666,丹佛金塊
2003,DEN,Denver,Jon Barry,368.0,140.0,155.0,59.0,8.0,64,5.75,2.1875,2.421875,丹佛金塊
2003,DEN,Denver,Marcus Camby,685.0,784.0,144.0,90.0,194.0,86,7.965116279069767,9.116279069767442,1.6744186046511629,丹佛金塊
2003,DEN,Denver,Mark Pope,2.0,3.0,0.0,1.0,0.0,8,0.25,0.375,0.0,丹佛金塊
2003,DEN,Denver,Michael Doleac,104.0,83.0,17.0,6.0,6.0,32,3.25,2.59375,0.53125,丹佛金塊
2003,DEN,Denver,Nene,947.0,528.0,183.0,121.0,44.0,87,10.885057471264368,6.068965517241379,2.103448275862069,丹佛金塊
2003,DEN,Denver,Nikoloz Tskitishvili,106.0,63.0,10.0,6.0,8.0,73,1.452054794520548,0.863013698630137,0.136986301369863,丹佛金塊
2003,DEN,Denver,Rodney White,549.0,170.0,60.0,34.0,20.0,87,6.310344827586207,1.9540229885057472,0.6896551724137931,丹佛金塊
2003,DEN,Denver,Ryan Bowen,48.0,87.0,18.0,18.0,16.0,81,0.5925925925925926,1.0740740740740742,0.2222222222222222,丹佛金塊
2003,DEN,Denver,Voshon Lenard,1123.0,213.0,163.0,65.0,12.0,86,13.05813953488372,2.4767441860465116,1.8953488372093024,丹佛金塊
2003,DET,Detroit,A.J. Guyton,4.0,2.0,1.0,1.0,0.0,1,4.0,2.0,1.0,底特律活塞
2003,DET,Detroit,Ben Wallace,1039.0,1349.0,188.0,195.0,303.0,107,9.710280373831775,12.607476635514018,1.7570093457943925,底特律活塞
2003,DET,Detroit,Bob Sura,199.0,103.0,89.0,37.0,9.0,56,3.5535714285714284,1.8392857142857142,1.5892857142857142,底特律活塞
2003,DET,Detroit,Chauncey Billups,1713.0,351.0,590.0,117.0,10.0,106,16.160377358490567,3.311320754716981,5.566037735849057,底特律活塞
2003,DET,Detroit,Chucky Atkins,265.0,50.0,99.0,22.0,1.0,42,6.309523809523809,1.1904761904761905,2.357142857142857,底特律活塞
2003,DET,Detroit,Corliss Williamson,897.0,313.0,72.0,38.0,23.0,107,8.383177570093459,2.925233644859813,0.6728971962616822,底特律活塞
2003,DET,Detroit,Darko Milicic,60.0,52.0,10.0,11.0,16.0,107,0.5607476635514018,0.48598130841121495,0.09345794392523364,底特律活塞
2003,DET,Detroit,Darvin Ham,116.0,117.0,17.0,16.0,14.0,88,1.3181818181818181,1.3295454545454546,0.19318181818181818,底特律活塞
2003,DET,Detroit,Elden Campbell,397.0,239.0,58.0,27.0,60.0,107,3.710280373831776,2.2336448598130842,0.5420560747663551,底特律活塞
2003,DET,Detroit,Hubert Davis,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.25,底特律活塞
2003,DET,Detroit,Justin Hamilton,4.0,2.0,0.0,1.0,0.0,2,2.0,1.0,0.0,底特律活塞
2003,DET,Detroit,Lindsey Hunter,186.0,102.0,113.0,62.0,10.0,59,3.152542372881356,1.728813559322034,1.9152542372881356,底特律活塞
2003,DET,Detroit,Mehmet Okur,764.0,482.0,77.0,41.0,72.0,99,7.717171717171717,4.8686868686868685,0.7777777777777778,底特律活塞
2003,DET,Detroit,Mike James,222.0,84.0,119.0,31.0,1.0,49,4.530612244897959,1.7142857142857142,2.4285714285714284,底特律活塞
2003,DET,Detroit,Rasheed Wallace,601.0,334.0,77.0,37.0,90.0,49,12.26530612244898,6.816326530612245,1.5714285714285714,底特律活塞
2003,DET,Detroit,Richard Hamilton,1899.0,388.0,410.0,130.0,18.0,106,17.91509433962264,3.660377358490566,3.8679245283018866,底特律活塞
2003,DET,Detroit,Ronald Dupree,19.0,5.0,3.0,4.0,1.0,2,9.5,2.5,1.5,底特律活塞
2003,DET,Detroit,Tang Hamilton,2.0,1.0,0.0,0.0,0.0,1,2.0,1.0,0.0,底特律活塞
2003,DET,Detroit,Tayshaun Prince,1093.0,536.0,248.0,90.0,101.0,107,10.214953271028037,5.009345794392523,2.317757009345794,底特律活塞
